Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks,Total 65 plus weeks,Year_Num,Month_Num,Source_File
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X04,Other - Paediatric Services,"3,496","2,393",68.40%,11.7,33.9,33,-,6,2023,8,RTT_2023_AUG
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X05,Other - Surgical Services,"2,080","1,029",49.50%,18.2,44.8,95,-,25,2023,8,RTT_2023_AUG
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X06,Other - Other Services,3,2,66.70%,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_100,General Surgery Service,"1,766","1,383",78.30%,10,26.5,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_101,Urology Service,"1,760","1,591",90.40%,8.3,19.1,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_110,Trauma and Orthopaedic Service,"6,781","4,497",66.30%,12.4,38.1,51,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_120,Ear Nose and Throat Service,"2,528","1,580",62.50%,12.9,42.5,67,15,18,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_130,Ophthalmology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_140,Oral Surgery Service,"2,278","1,285",56.40%,15.8,40.9,47,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_160,Plastic Surgery Service,45,36,80.00%,5.8,37.7,2,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_300,General Internal Medicine Service,47,39,83.00%,8.5,25.1,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_301,Gastroenterology Service,"2,675","2,008",75.10%,10.8,28.3,2,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_320,Cardiology Service,"1,182","1,006",85.10%,7.5,21.8,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_330,Dermatology Service,"3,314","2,367",71.40%,10.8,42.2,64,-,3,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_340,Respiratory Medicine Service,"1,143",766,67.00%,11.1,30,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_400,Neurology Service,866,753,87.00%,9.3,19.8,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_410,Rheumatology Service,881,702,79.70%,11.3,23.8,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_430,Elderly Medicine Service,132,130,98.50%,6.6,16.1,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_502,Gynaecology Service,"3,823","2,215",57.90%,15.1,42.6,137,9,52,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,X02,Other - Medical Services,"3,440","2,702",78.50%,9,30.2,8,-,2,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,X04,Other - Paediatric Services,715,471,65.90%,13.3,26.9,1,-,-,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,X05,Other - Surgical Services,"3,847","3,411",88.70%,7.1,21.2,2,-,1,2023,8,RTT_2023_AUG
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,X06,Other - Other Services,2,2,100.00%,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,987,466,47.20%,19.4,44.9,30,-,4,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"2,858","1,914",67.00%,11.7,32.4,12,-,1,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,719","2,752",74.00%,11,28.4,5,-,1,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"4,444","2,736",61.60%,14.1,36.9,71,-,8,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,452,283,62.60%,13.3,30.5,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,813","1,133",62.50%,13.4,36.2,15,1,2,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service,"3,239","1,824",56.30%,14.9,41.6,81,-,4,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,767","1,248",70.60%,10.7,35.3,26,-,5,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,325,298,91.70%,7.2,18.3,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,81,77,95.10%,4,15.5,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"3,239","2,124",65.60%,12.1,33.4,10,1,1,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"5,357","3,455",64.50%,12.6,38.3,130,-,19,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"4,164","3,480",83.60%,7.6,24.9,6,-,-,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"2,168","1,674",77.20%,8.8,26.9,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"2,888","2,153",74.50%,9.7,34.8,27,-,5,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,027",815,79.40%,8.6,29.5,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,35,35,100.00%,5.3,12.2,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"3,232","2,289",70.80%,10.8,33.8,9,-,-,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"9,044","6,655",73.60%,10.6,29.3,28,-,1,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"3,327","2,448",73.60%,10.7,29.4,7,-,1,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"4,845","3,396",70.10%,10.5,35.6,47,-,4,2023,8,RTT_2023_AUG
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,"2,266","1,769",78.10%,10.7,27.7,1,-,-,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,"3,905","2,363",60.50%,14.2,46.3,191,5,37,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,"3,659","2,455",67.10%,12,37.8,38,-,2,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"5,796","3,637",62.80%,13.4,41.4,171,16,51,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,882,568,64.40%,10.6,54.1,96,1,11,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"12,126","8,042",66.30%,13.1,35.1,51,1,5,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"9,942","6,641",66.80%,11.8,35.1,57,-,2,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service,"2,702","1,732",64.10%,12.8,39,44,2,9,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,6,4,66.70%,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,270,217,80.40%,8.2,27.5,-,-,-,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,"1,069",842,78.80%,9.8,22.4,3,-,2,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"2,259","1,207",53.40%,16.1,44.4,86,2,13,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,"3,903","2,865",73.40%,10.7,33.5,44,-,3,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service,"3,023","2,256",74.60%,9.9,32.9,8,-,-,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"4,981","3,538",71.00%,11.5,37.7,81,-,4,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service,"3,190","2,294",71.90%,10.8,29.6,11,-,1,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,280","1,058",82.70%,7.6,24.5,2,-,-,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,518,485,93.60%,5.6,16.6,-,-,-,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service,"6,556","3,856",58.80%,15.2,39,46,-,5,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,"8,650","6,676",77.20%,9.4,27.5,14,-,2,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"4,545","3,279",72.10%,11.4,29.3,15,-,-,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services,"11,288","7,136",63.20%,13.2,39.8,291,17,94,2023,8,RTT_2023_AUG
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,209,166,79.40%,7.5,29.3,1,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_100,General Surgery Service,"3,803","2,403",63.20%,16.3,53.4,327,2,95,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_101,Urology Service,"1,029",774,75.20%,12.7,41,31,-,5,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_110,Trauma and Orthopaedic Service,"3,225","1,913",59.30%,13.4,43.1,139,2,47,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_120,Ear Nose and Throat Service,"1,649",841,51.00%,17.5,48.3,89,-,22,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_130,Ophthalmology Service,"1,182",757,64.00%,13.6,39.9,40,-,8,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_140,Oral Surgery Service,403,83,20.60%,30.9,56.7,51,-,13,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_160,Plastic Surgery Service,90,36,40.00%,24.3,45.8,4,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_300,General Internal Medicine Service,311,189,60.80%,11.8,43.1,13,-,3,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_301,Gastroenterology Service,"1,563","1,328",85.00%,8.8,20.9,3,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_320,Cardiology Service,"1,057",610,57.70%,15.3,31.4,1,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_330,Dermatology Service,781,511,65.40%,14.2,31.8,6,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_340,Respiratory Medicine Service,847,594,70.10%,11.2,34.7,-,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_400,Neurology Service,710,422,59.40%,15,30.9,6,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_410,Rheumatology Service,501,434,86.60%,9.4,21.5,1,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_430,Elderly Medicine Service,133,110,82.70%,8.5,19.4,-,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_502,Gynaecology Service,"2,568","2,117",82.40%,8.8,30.4,22,-,3,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,X02,Other - Medical Services,"2,207","1,801",81.60%,8.6,24.1,1,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,X04,Other - Paediatric Services,37,29,78.40%,6.3,74,5,2,5,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,X05,Other - Surgical Services,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,X06,Other - Other Services,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_100,General Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_101,Urology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_110,Trauma and Orthopaedic Service,"2,367","2,031",85.80%,8.6,19.9,1,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_130,Ophthalmology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_301,Gastroenterology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_320,Cardiology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_410,Rheumatology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_430,Elderly Medicine Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,C_502,Gynaecology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,X02,Other - Medical Services,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,X04,Other - Paediatric Services,71,63,88.70%,5.1,25.1,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,X05,Other - Surgical Services,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RKL,WEST LONDON NHS TRUST,X06,Other - Other Services,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_100,General Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_101,Urology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_130,Ophthalmology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_301,Gastroenterology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_320,Cardiology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_410,Rheumatology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_502,Gynaecology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,863","1,484",79.70%,8.4,28.8,1,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,X03,Other - Mental Health Services,184,101,54.90%,14.4,46.1,8,-,-,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"6,021","3,805",63.20%,12.4,49.3,415,90,218,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,X05,Other - Surgical Services,20,9,45.00%,20,63.4,3,-,1,2023,8,RTT_2023_AUG
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,X06,Other - Other Services,60,40,66.70%,9.5,45.6,4,1,3,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"37,130","30,267",81.50%,8.4,24.6,4,1,2,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-,-,-,-,2023,8,RTT_2023_AUG
