Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Year_Num,Month_Num,Source_File, 52 plus 
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_140,Oral Surgery,"1,033","1,032",99.90%,3.2,8.8,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_300,General Medicine, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_301,Gastroenterology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_320,Cardiology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_330,Dermatology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_340,Thoracic Medicine, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_400,Neurology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_410,Rheumatology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_430,Geriatric Medicine, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_502,Gynaecology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,X01,Other,688,639,92.90%,6.9,17.6,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_100,General Surgery,"5,055","4,043",80.00%,7.8,27,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_101,Urology,"4,168","3,101",74.40%,10.6,28.5,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"4,571","3,842",84.10%,7.7,23.5,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","5,211","3,636",69.80%,11.1,32.7,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_130,Ophthalmology,"7,832","6,722",85.80%,6.5,25,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_140,Oral Surgery,"3,490","2,818",80.70%,8.2,26.2,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_150,Neurosurgery,34,30,88.20%,6.1,18.6,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_160,Plastic Surgery,"2,327","1,528",65.70%,12.6,31,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery,668,513,76.80%,8.8,28.2,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_300,General Medicine,647,608,94.00%,7,16.4,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_301,Gastroenterology,"6,392","5,280",82.60%,9.2,22.7,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_320,Cardiology,"5,018","4,227",84.20%,8.5,21.9,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_330,Dermatology,"1,925","1,522",79.10%,9,24.6,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_340,Thoracic Medicine,"2,320","2,109",90.90%,6.8,18.7,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_400,Neurology,3,3,100.00%,-,-,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_410,Rheumatology,"2,089","1,596",76.40%,11,24.2,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_430,Geriatric Medicine,568,493,86.80%,7.3,21.4,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_502,Gynaecology,"7,705","5,946",77.20%,9.4,28.4,2019,10,RTT_2019_OCT,
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,X01,Other,"32,646","26,312",80.60%,7.8,26.8,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery,"2,807","2,314",82.40%,8.7,24.7,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_101,Urology,"1,760","1,308",74.30%,10,31.6,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"1,777","1,141",64.20%,14.2,31.9,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","1,125",930,82.70%,5.8,24.9,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology,"2,019","1,676",83.00%,8.3,24.4,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery,"1,255",852,67.90%,11.8,31.9,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_300,General Medicine,2,2,100.00%,-,-,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology,"1,345","1,139",84.70%,9.1,21.8,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology,907,794,87.50%,7.4,20.7,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology,"1,859","1,383",74.40%,10.8,26,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_340,Thoracic Medicine,"1,219","1,023",83.90%,9.5,23.2,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology,603,382,63.30%,14.4,26.8,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_430,Geriatric Medicine,99,92,92.90%,3.8,17.1,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology,"1,541","1,239",80.40%,7.7,26.8,2019,10,RTT_2019_OCT,
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,X01,Other,"6,050","4,984",82.40%,7.2,25.6,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_100,General Surgery,"1,415","1,218",86.10%,5.9,23.8,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_101,Urology,"1,453","1,315",90.50%,5.1,19.4,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics,"1,582","1,277",80.70%,7.7,25.6,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)","1,242","1,139",91.70%,4.8,18.2,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_130,Ophthalmology,"1,681","1,635",97.30%,5,14.1,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_140,Oral Surgery,305,297,97.40%,4.6,12.5,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_150,Neurosurgery,27,27,100.00%,6,15.8,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_160,Plastic Surgery,"2,529","2,248",88.90%,6.1,21.9,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_300,General Medicine,169,169,100.00%,2,7.2,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_301,Gastroenterology,"1,498","1,430",95.50%,5,15.8,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_320,Cardiology,773,726,93.90%,5.8,16.4,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_330,Dermatology,"2,681","2,552",95.20%,6.2,14.9,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_340,Thoracic Medicine,353,345,97.70%,5.9,14.8,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_400,Neurology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_410,Rheumatology,535,494,92.30%,7.3,17.8,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_430,Geriatric Medicine,83,83,100.00%,4.9,14.3,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,C_502,Gynaecology,"1,237","1,138",92.00%,5.7,18,2019,10,RTT_2019_OCT,
Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,X01,Other,"3,296","3,166",96.10%,4.6,15.3,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_101,Urology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery,452,368,81.40%,8.8,25.9,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_300,General Medicine, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology,"2,336","2,159",92.40%,7.3,17.8,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_340,Thoracic Medicine,608,608,100.00%,5.4,12.9,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_430,Geriatric Medicine, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,X01,Other, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_100,General Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_101,Urology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_300,General Medicine, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_301,Gastroenterology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_320,Cardiology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_330,Dermatology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_340,Thoracic Medicine, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_400,Neurology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_410,Rheumatology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_430,Geriatric Medicine, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_502,Gynaecology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,X01,Other,"12,754","11,740",92.00%,7.5,18,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,"2,094","1,896",90.50%,6,19.2,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,"1,033",928,89.80%,5.9,20.9,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"1,951","1,672",85.70%,7.9,21.5,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","1,408","1,310",93.00%,4.8,17.1,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,"1,897","1,854",97.70%,4.2,13,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,10,10,100.00%,-,-,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,610,485,79.50%,9.1,25.2,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,622,539,86.70%,6.1,20.7,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,"1,307","1,231",94.20%,6.5,16.8,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,253,246,97.20%,4.9,14.9,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,317,309,97.50%,5.3,13.1,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,41,41,100.00%,5,11.9,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,"1,005",896,89.20%,5.6,21,2019,10,RTT_2019_OCT,
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,X01,Other,"2,119","2,089",98.60%,4,13.3,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_100,General Surgery,51,50,98.00%,6.2,13,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_101,Urology,79,72,91.10%,4.9,20.7,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",5,5,100.00%,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_140,Oral Surgery,1,1,100.00%,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_160,Plastic Surgery,204,203,99.50%,3.2,10.1,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_300,General Medicine, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_301,Gastroenterology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_320,Cardiology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_330,Dermatology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_340,Thoracic Medicine, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_400,Neurology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_410,Rheumatology, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_430,Geriatric Medicine, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_502,Gynaecology,40,39,97.50%,5.4,15.4,2019,10,RTT_2019_OCT,
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,X01,Other,"1,137","1,126",99.00%,3,11.8,2019,10,RTT_2019_OCT,
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,"5,861","4,752",81.10%,7.4,27.3,2019,10,RTT_2019_OCT,
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,"2,430","2,013",82.80%,8.5,23.7,2019,10,RTT_2019_OCT,
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"4,757","3,869",81.30%,8.5,25,2019,10,RTT_2019_OCT,
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","3,360","3,094",92.10%,6.9,18,2019,10,RTT_2019_OCT,
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,"6,202","5,219",84.20%,7.4,23.9,2019,10,RTT_2019_OCT,
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,"3,093","2,715",87.80%,6.8,21.2,2019,10,RTT_2019_OCT,
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2019,10,RTT_2019_OCT,
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery,199,175,87.90%,7.5,19.9,2019,10,RTT_2019_OCT,
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery,13,13,100.00%,-,-,2019,10,RTT_2019_OCT,
